meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed
1219,9161,10,3,2023-09-16T13:10:32.142000+00:00,33.591,50.412,40.456,235,219,False,124.459,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",288
1219,9161,14,4,2023-09-16T13:10:44.189000+00:00,33.279,48.198,39.343,221,225,False,120.82,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",214
1219,9161,4,6,2023-09-16T13:10:49.720000+00:00,32.856,49.883,38.808,192,186,False,121.547,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",251
1219,9161,1,6,2023-09-16T13:10:58.970000+00:00,30.599,43.294,39.009,254,211,False,112.902,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",253
1219,9161,40,6,2023-09-16T13:11:03.954000+00:00,31.637,44.497,37.894,263,243,False,114.028,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",288
1219,9161,18,6,2023-09-16T13:11:16.469000+00:00,30.25,43.468,69.768,280,253,False,143.486,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",259
1219,9161,55,6,2023-09-16T13:11:22.141000+00:00,34.771,46.52,38.923,244,223,False,120.214,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",225
1219,9161,81,6,2023-09-16T13:11:28.454000+00:00,31.245,48.783,39.65,255,230,False,106.425,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",280
1219,9161,16,6,2023-09-16T13:11:33.266000+00:00,31.031,47.106,39.536,244,232,False,117.673,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",267
1219,9161,2,7,2023-09-16T13:13:59.842000+00:00,,52.075,,288,273,True,,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",
1219,9161,77,7,2023-09-16T13:14:01.513000+00:00,,50.155,,266,218,True,,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",
1219,9161,23,4,2023-09-16T13:14:03.576000+00:00,,52.95,,296,275,True,,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",
1219,9161,24,7,2023-09-16T13:14:06.873000+00:00,,50.294,,290,200,True,,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",
1219,9161,22,4,2023-09-16T13:14:11.373000+00:00,,62.189,,213,225,True,,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",
1219,9161,20,7,2023-09-16T13:14:13.763000+00:00,,65.261,,174,233,True,,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",
1219,9161,27,7,2023-09-16T13:14:16.810000+00:00,,64.506,,208,244,True,,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",
1219,9161,11,6,2023-09-16T13:14:21.029000+00:00,,62.498,,205,232,True,,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",
1219,9161,31,4,2023-09-16T13:14:22.701000+00:00,,60.443,,182,229,True,,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",
1219,9161,10,4,2023-09-16T13:14:26.451000+00:00,,61.164,,178,254,True,,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",
1219,9161,40,7,2023-09-16T13:14:29.841000+00:00,,60.396,,235,234,True,,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",
1219,9161,1,7,2023-09-16T13:14:54.356000+00:00,,68.429,,222,229,True,,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",
1219,9161,63,4,2023-09-16T13:15:01.606000+00:00,,54.18,,254,248,True,,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",
1219,9161,44,4,2023-09-16T13:15:10.012000+00:00,,47.97,,257,260,True,,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",
1219,9161,55,7,2023-09-16T13:15:12.122000+00:00,,49.338,,280,260,True,,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",
1219,9161,4,7,2023-09-16T13:15:18.028000+00:00,,49.995,,275,265,True,,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",
1219,9161,16,7,2023-09-16T13:15:21.465000+00:00,,49.206,,278,252,True,,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",
1219,9161,14,5,2023-09-16T13:15:24.293000+00:00,,51.579,,286,257,True,,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",
1219,9161,81,7,2023-09-16T13:15:27.621000+00:00,,51.018,,273,260,True,,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",
1219,9161,18,7,2023-09-16T13:15:31.934000+00:00,,45.522,,283,242,True,,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",
1219,9161,2,8,2023-09-16T13:16:04.574000+00:00,27.263,39.523,26.466,311,279,False,103.47,"[2048, 2048, 2049, 2048, 2048, 2048, 2049, 2048]","[2048, 2049, 2049, 2049, 2048, 2049, 2049, 2049]","[2049, 2048, 2051, 2048, 2048, 2049, 2048, 0]",300
1219,9161,77,8,2023-09-16T13:16:11.261000+00:00,27.239,39.211,26.359,308,277,False,109.305,"[2048, 2048, 2049, 2049, 2048, 2048, 2049, 2049]","[2048, 2049, 2049, 2049, 2049, 2049, 2049, 2048]","[2049, 2049, 2048, 2049, 2049, 2048, 2048, 2048]",296
1219,9161,23,5,2023-09-16T13:16:17.370000+00:00,27.131,39.323,26.214,312,280,False,104.974,"[2048, 2048, 2049, 2048, 2049, 2049, 2049, 2049]","[2048, 2048, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 0]",302
1219,9161,24,8,2023-09-16T13:16:23.870000+00:00,27.319,39.339,26.6,309,277,False,110.914,"[2049, 2049, 2049, 2049, 2048, 2049, 2048, 2049]","[2048, 2049, 2049, 2049, 2049, 2049, 2049, 2048]","[2048, 2048, 2048, 2049, 2048, 2049, 2049, 0]",299
1219,9161,22,5,2023-09-16T13:16:40.370000+00:00,27.177,38.747,26.067,306,275,False,103.096,"[2048, 2049, 2048, 2049, 2049, 2051, 2049, 2049]","[2049, 2049, 2049, 2049, 2051, 2049, 2049, 2048]","[2049, 2048, 2048, 2051, 2049, 2049, 2049, 0]",295
1219,9161,20,8,2023-09-16T13:16:49.901000+00:00,27.064,38.972,26.206,313,279,False,105.486,"[2049, 2048, 2049, 2049, 2049, 2048, 2048, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2048, 2049, 2051, 2049, 2048, 2048, 2048, 0]",302
1219,9161,27,8,2023-09-16T13:16:57.823000+00:00,27.024,38.815,26.261,313,280,False,110.843,"[2049, 2049, 2051, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2048, 2049, 2049, 2049, 2049, 2049, 0]",302
1219,9161,31,5,2023-09-16T13:17:04.948000+00:00,27.191,39.004,26.174,309,277,False,111.378,"[2049, 2048, 2049, 2048, 2049, 2049, 2048, 2049]","[2049, 2049, 2049, 2049, 2048, 2049, 2048, 2048]","[2049, 2048, 2048, 2049, 2049, 2051, 2048, 2048]",299
1219,9161,11,7,2023-09-16T13:17:13.916000+00:00,27.042,38.814,26.243,310,278,False,120.365,"[2048, 2048, 2049, 2049, 2048, 2049, 2049, 2049]","[2051, 2049, 2049, 2049, 2049, 2048, 2048, 2049]","[2048, 2049, 2049, 2049, 2049, 2049, 2048, 0]",299
1219,9161,40,8,2023-09-16T13:17:19.651000+00:00,27.328,38.742,26.145,308,277,False,114.046,"[2049, 2048, 2049, 2049, 2048, 2049, 2049, 2049]","[2049, 2049, 2051, 2049, 2049, 2048, 2048, 2048]","[2049, 2049, 2049, 2049, 2048, 2048, 2049, 0]",297
1219,9161,63,5,2023-09-16T13:17:26.025000+00:00,27.218,38.946,26.167,309,277,False,111.253,"[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2049]","[2049, 2049, 2049, 2049, 2048, 2049, 2049, 2049]","[2049, 2049, 2049, 2048, 2049, 2049, 2048, 2048]",299
1219,9161,10,5,2023-09-16T13:17:31.494000+00:00,27.394,39.003,26.055,309,277,False,127.632,"[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2048, 2048, 2048, 2049, 0]",299
1219,9161,18,8,2023-09-16T13:17:33.400000+00:00,27.289,39.507,41.871,315,279,False,108.667,"[2048, 2048, 2049, 2048, 2049, 2049, 2049, 2049]","[2048, 2049, 2049, 2049, 2049, 2049, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",301
1219,9161,4,8,2023-09-16T13:17:36.447000+00:00,27.251,38.97,45.682,313,281,False,111.903,"[2048, 2048, 2049, 2048, 2051, 2048, 2048, 2049]","[2049, 2048, 2049, 2049, 2049, 2049, 2049, 2051]","[0, 0, 0, 0, 0, 0, 0, 0]",296
1219,9161,2,9,2023-09-16T13:17:37.775000+00:00,44.937,49.241,49.9,119,247,False,144.078,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",291
1219,9161,55,8,2023-09-16T13:17:39.916000+00:00,27.32,38.601,37.941,315,281,False,122.223,"[2048, 2048, 2048, 2048, 2049, 2048, 2049, 2049]","[2049, 2051, 2049, 2051, 2049, 2051, 2049, 2049]","[2049, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",297
1219,9161,81,8,2023-09-16T13:17:43.322000+00:00,27.342,39.293,45.833,313,279,False,112.468,"[2048, 2048, 2048, 2048, 2048, 2048, 2051, 2049]","[2049, 2048, 2048, 2049, 2049, 2048, 2048, 2049]","[0, 0, 0, 0, 0, 0, 0, 0]",296
1219,9161,77,9,2023-09-16T13:17:44.041000+00:00,32.412,55.534,95.088,264,138,False,183.034,"[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",295
1219,9161,16,8,2023-09-16T13:17:46.181000+00:00,27.257,39.126,56.032,317,282,False,122.415,"[2048, 2048, 2048, 2048, 2049, 2049, 2049, 2051]","[2049, 2048, 2049, 2049, 2049, 2049, 2048, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",297
1219,9161,23,6,2023-09-16T13:17:50.041000+00:00,44.987,54.843,45.636,258,128,False,145.466,"[None, 0, 0, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",230
1219,9161,44,5,2023-09-16T13:17:52.572000+00:00,27.427,38.935,44.618,310,278,False,135.137,"[2048, 2048, 2048, 2048, 2049, 2048, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2048, 2048, 2064, 2064, 2064]",296
1219,9161,14,6,2023-09-16T13:17:56.134000+00:00,27.546,39.199,44.427,313,279,False,126.5,"[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2049]","[2048, 2048, 2049, 2048, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2048, 2048, 2064, 2064, 2064]",293
1219,9161,24,9,2023-09-16T13:17:57.087000+00:00,39.261,56.55,48.855,249,137,False,144.666,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",279
1219,9161,1,8,2023-09-16T13:17:59.291000+00:00,27.462,38.938,46.007,314,278,False,144.866,"[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2049]","[2048, 2048, 2049, 2049, 2048, 2049, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",298
1219,9161,22,6,2023-09-16T13:18:12.322000+00:00,34.276,62.726,51.285,250,125,False,148.287,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",264
1219,9161,20,9,2023-09-16T13:18:22.134000+00:00,36.077,58.022,47.706,259,132,False,141.805,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",276
1219,9161,27,9,2023-09-16T13:18:29.790000+00:00,32.969,59.616,47.735,222,157,False,140.32,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",238
1219,9161,31,6,2023-09-16T13:18:37.587000+00:00,35.145,63.484,47.033,197,161,False,145.662,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",287
1219,9161,11,8,2023-09-16T13:18:45.962000+00:00,34.473,68.94,51.083,130,175,False,154.496,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",212
1219,9161,40,9,2023-09-16T13:18:51.821000+00:00,49.018,65.615,48.401,129,159,False,163.034,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",290
1219,9161,63,6,2023-09-16T13:18:58.399000+00:00,44.718,65.389,51.446,189,224,False,161.553,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",251
1219,9161,10,6,2023-09-16T13:19:03.899000+00:00,44.849,64.773,50.544,145,190,False,160.166,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",289
1219,9161,4,9,2023-09-16T13:19:09.742000+00:00,47.014,60.547,48.355,152,143,False,134.631,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",170
1219,9161,81,9,2023-09-16T13:19:17.102000+00:00,57.193,66.571,45.476,137,142,False,150.846,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",94
1219,9161,16,9,2023-09-16T13:19:26.914000+00:00,51.086,65.166,49.898,136,132,False,150.623,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",135
1219,9161,11,9,2023-09-16T13:53:03.441000+00:00,,66.281,35.641,258,186,True,,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",
1219,9161,1,9,2023-09-16T13:53:06.253000+00:00,,49.283,29.216,219,241,True,,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2051, 2049]","[2051, 2051, 2051, 2051, 2051, 2051, 2051]",
1219,9161,20,10,2023-09-16T13:53:07.785000+00:00,,47.925,37.364,236,244,True,,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2051, 2049, 2049, 2049, 2051, 2049, 2051]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",
1219,9161,27,10,2023-09-16T13:53:14.738000+00:00,,55.161,38.432,268,239,True,,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",
1219,9161,4,10,2023-09-16T13:53:23.269000+00:00,,52.858,42.148,280,247,True,,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2051, 2049, 2051, 2051, 2051, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",
1219,9161,55,9,2023-09-16T13:53:24.816000+00:00,,51.079,39.751,282,251,True,,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",
1219,9161,16,10,2023-09-16T13:53:27.941000+00:00,,49.484,41.618,237,225,True,,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",
1219,9161,14,7,2023-09-16T13:53:41.128000+00:00,,61.749,35.528,282,240,True,,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",
1219,9161,40,10,2023-09-16T13:54:12.440000+00:00,,58.668,37.167,217,229,True,,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",
1219,9161,22,7,2023-09-16T13:54:18.768000+00:00,,64.594,38.257,241,219,True,,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",
1219,9161,31,7,2023-09-16T13:54:21.940000+00:00,,57.395,38.661,277,244,True,,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",
1219,9161,10,7,2023-09-16T13:54:31.861000+00:00,,65.953,39.363,278,230,True,,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",
1219,9161,23,7,2023-09-16T13:54:34.908000+00:00,,59.394,38.621,286,246,True,,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",
1219,9161,1,10,2023-09-16T13:55:07.548000+00:00,27.25,38.931,26.126,305,277,False,92.307,"[2049, 2049, 2049, 2049, 2049, 2051, 2049, 2049]","[2049, 2049, 2049, 2049, 2051, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2051, 2051, 2051, 0]",300
1219,9161,20,11,2023-09-16T13:55:16.423000+00:00,27.184,38.776,26.21,312,279,False,92.17,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2049, 2049, 2051, 2049]","[2049, 2049, 2051, 2049, 2051, 2049, 2048, 2048]",302
1219,9161,11,10,2023-09-16T13:55:23.704000+00:00,27.245,38.87,26.195,309,278,False,92.31,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2051, 2049, 2048, 0]",300
1219,9161,27,11,2023-09-16T13:55:30.751000+00:00,27.141,38.998,26.209,313,280,False,92.348,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2051, 2049, 2049, 2049, 2049, 2049, 2051]","[2051, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",301
1219,9161,4,11,2023-09-16T13:55:36.016000+00:00,27.033,38.921,25.997,312,278,False,91.951,"[2049, 2051, 2049, 2049, 2051, 2049, 2051, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2051, 2051, 2049, 2051, 2049, 2049, 0]",301
1219,9161,55,10,2023-09-16T13:55:44.126000+00:00,26.989,38.689,26.215,313,280,False,91.893,"[2051, 2049, 2051, 2051, 2049, 2049, 2049, 2051]","[2049, 2049, 2049, 2049, 2049, 2051, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2048, 2048]",303
1219,9161,16,11,2023-09-16T13:55:53.688000+00:00,27.171,38.786,26.193,311,280,False,92.15,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",300
1219,9161,14,8,2023-09-16T13:56:01.266000+00:00,27.095,38.628,26.112,309,277,False,91.835,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2051, 2049, 2051, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 0]",298
1219,9161,40,11,2023-09-16T13:56:28.531000+00:00,27.288,38.876,26.343,304,275,False,92.507,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 0]",296
1219,9161,31,8,2023-09-16T13:56:35.781000+00:00,27.221,38.989,26.068,308,277,False,92.278,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2051, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2051, 2051, 2049, 2049]",299
1219,9161,1,11,2023-09-16T13:56:39.875000+00:00,36.515,47.587,36.802,251,231,False,120.904,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",240
1219,9161,22,8,2023-09-16T13:56:42.484000+00:00,36.973,55.914,73.061,123,240,False,165.948,"[2049, 2049, 2049, 2049, 2049, 2048, 2048, 2048]","[2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2064, 2064, 2064]",297
1219,9161,23,8,2023-09-16T13:56:47.046000+00:00,27.454,39.856,26.409,309,279,False,93.719,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 0]",302
1219,9161,20,12,2023-09-16T13:56:48.578000+00:00,36.855,47.333,37.401,264,246,False,121.589,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",290
1219,9161,10,8,2023-09-16T13:56:54.874000+00:00,27.206,39.047,26.026,308,277,False,92.279,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2049, 2049, 2049, 0]",299
1219,9161,11,11,2023-09-16T13:56:56.031000+00:00,33.647,50.102,39.226,232,232,False,122.975,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",253
